Posisi_LS,Posisi_BT,Yellowfin,Bigeye,Albacore
-12.8333333333,118.4833333333,3,4,0
-7.8666666667,121.7333333333,23,0,0
-7.95,117.3166666667,3,0,0
-7.9666666667,116.6,18,0,0
-14.4,115.4,0,15,0
-7.8666666667,116.5333333333,3,0,0
-7.9333333333,116.6,10,0,0
-12.6333333333,118.3666666667,3,10,0
-7.8666666667,121.6333333333,8,0,0
-7.3666666667,123.7333333333,21,0,0
-14.4,115.5833333333,1,10,0
-12.8333333333,118.4666666667,2,6,0
-7.6666666667,121.7333333333,8,0,0
-6.6,122.65,18,2,0
-14.35,115.5,0,25,0
-14.3166666667,115.5,17,0,0
-7.9,116.5166666667,4,0,0
-12.3,118.1333333333,0,5,0
-7.1666666667,122.8833333333,19,0,0
-7.0833333333,122.1,4,0,0
-8.0833333333,116.8333333333,3,0,0
-7.9333333333,116.45,8,1,0
-7.3833333333,116.2666666667,2,2,0
-7.5333333333,123.5833333333,6,10,0
-13.1833333333,116.0666666667,0,7,0
-7.85,116.4833333333,11,0,0
-10.5333333333,115.65,2,1,0
-7.3333333333,122.25,6,1,0
-7.4333333333,123.7666666667,8,4,0
-14.15,115.6666666667,0,6,0
-7.8833333333,116.4333333333,7,0,0
-7.5333333333,120.6,4,0,0
-14.4333333333,115.65,5,0,0
-7.8166666667,116.5833333333,10,1,0
-7.7166666667,116.1666666667,10,0,0
-14.5833333333,115.4666666667,0,2,0
-8.0833333333,118.3166666667,1,0,0
-7.9666666667,116.5,6,0,0
-7.95,116.3,6,0,0
-12.7,115.0166666667,2,3,0
-7.9833333333,116.6,2,0,0
-7.65,119,5,0,0
-14.3333333333,116.3,1,5,1
-7.8,116.6,10,0,0
-7.525,118.9166666667,3,0,0
-7.9333333333,116.4833333333,1,0,0
-7.8833333333,116.2833333333,10,0,0
-14.35,116.65,0,0,0
-12.6333333333,114.6,3,3,0
-7.9,117.8833333333,1,0,0
-7.7666666667,116.6166666667,1,0,0
-14.2,116.8666666667,2,5,0
-13.8833333333,117.2333333333,0,6,0
-7.7166666667,117.6166666667,4,0,0
-14.2166666667,117.25,1,5,0
-13.5833333333,117.6333333333,0,3,0
-7.8833333333,116.4333333333,1,0,0
-7.65,117.6333333333,8,0,0
-7.5666666667,116.6,3,0,0
-13.7166666667,117.4166666667,0,6,0
-13.5666666667,117.5833333333,0,7,0
-7.3833333333,116.4833333333,4,0,0
-13.45,117.3666666667,0,5,0
-13.55,117.75,0,2,0
-12.75,117.05,2,1,1
-13.5166666667,116.9666666667,0,7,0
-13.4833333333,116.7166666667,0,6,0
-13.6666666667,118,4,8,0
-12.9333333333,114.85,3,2,0
-13.8666666667,116.8666666667,0,4,0
-13.5666666667,116.6833333333,0,5,1
-12.8,113.7166666667,3,8,0
-7.8,117.5166666667,4,1,0
-13.8666666667,116.5,0,4,0
-13.55,116.7833333333,1,2,0
-13.9166666667,116.2333333333,3,5,0
-12.8166666667,113.6,1,3,0
-7.9166666667,118.75,5,0,0
-13.55,116.0666666667,0,7,0
-13.1333333333,116.3666666667,0,2,0
-13.9,115.9666666667,1,14,1
-12.75,113.4833333333,1,11,0
-7.6666666667,119,6,2,0
-13.65,115.8166666667,1,7,0
-14.0833333333,115.75,8,10,3
-6.75,122.9333333333,15,1,0
-12.8666666667,113.35,2,10,0
-7.6833333333,118.8333333333,24,6,0
-8.0333333333,117.7,1,0,0
-7.8833333333,117.4833333333,4,0,0
-13.6833333333,115.9166666667,0,5,2
-6.4333333333,123.5333333333,12,0,0
-7.65,118.7833333333,60,1,0
-14.1666666667,115.6666666667,5,12,1
-12.9166666667,113.4833333333,4,8,0
-7.9666666667,118.9833333333,0,1,0
-7.95,117.5833333333,1,0,0
-6.8333333333,123.8166666667,10,1,0
-14.25,115.2666666667,10,13,3
-13,113.3666666667,1,3,0
-7.3833333333,118.6166666667,23,3,0
-7.65,119.3333333333,6,0,0
-8.0833333333,118.25,3,0,0
-13.4166666667,115.4833333333,1,7,1
-7.4666666667,119.1166666667,2,0,0
-7.95,119.1166666667,3,0,0
-13.75,115,10,6,1
-7.0333333333,123.5833333333,8,0,0
-12.4166666667,113.3333333333,1,3,0
-12.8,113.1833333333,0,1,0
-7.4333333333,117.8333333333,1,3,0
-7.3666666667,118.9,3,0,0
-13,115,9,0,0
-13.05,111.9333333333,3,5,3
-13.2333333333,111.7166666667,2,12,1
-14.0666666667,112.6166666667,5,6,2
-7.75,121.8166666667,6,0,0
-13.2333333333,111.7833333333,0,38,1
-7.6166666667,118.7666666667,9,0,0
-7.4333333333,118.0833333333,2,0,0
-8.0666666667,121.25,10,4,0
-7.7666666667,116.4333333333,8,0,0
-7.95,117.75,2,0,0
-13.2833333333,111.65,1,2,0
-8.1666666667,121.2,8,0,0
-7.8833333333,117.45,18,3,1
-7.7,118.6,3,0,0
-7.7,117.6,5,0,0
-14.1666666667,112.1666666667,3,2,2
-14.5333333333,112.5333333333,0,40,2
-8.05,121.2166666667,3,0,0
-13.575,112.975,5,3,4
-7.75,118.0833333333,12,2,0
-13.1,113.7666666667,2,4,0
-13.5666666667,112.5,0,30,2
-13.35,112.6166666667,5,3,0
-13.3666666667,114.1333333333,7,8,1
-7.8666666667,118.3,16,0,0
-13.35,112.6333333333,6,0,0
-13.3166666667,112.5,1,21,0
-7.55,119.0333333333,2,2,0
-13.2333333333,112.4666666667,9,10,4
-13.45,113.9666666667,3,8,0
-13.2666666667,112.45,0,18,0
-13.1916666667,112.3833333333,6,6,0
-13.6333333333,113.7,4,30,0
-13.2,111.9666666667,4,4,0
-7.6,118.1333333333,14,0,0
-13.2666666667,112.2666666667,1,15,0
-13.6666666667,113.7166666667,0,16,0
-13.625,111.6666666667,8,9,0
-13.25,112.4166666667,1,15,0
-7.7666666667,118.0666666667,1,0,0
-14.1833333333,113,0,10,0
-14.1916666667,112.1333333333,3,5,3
-13.2833333333,112.4333333333,1,14,0
-7.85,118,4,0,0
-13.7333333333,112.2166666667,6,5,2
-12.7166666667,114.05,1,4,0
-7.9333333333,116.65,3,0,0
-13.2666666667,112.65,0,15,1
-13.5833333333,113.45,6,5,1
-13.7583333333,112.725,3,4,0
-7.95,117.3166666667,3,0,0
-13.65,111.2333333333,5,0,0
-13.8333333333,113.4333333333,2,5,0
-7.7666666667,117.5,3,0,0
-7.2333333333,118.7666666667,2,0,0
-13.6166666667,111.7833333333,0,8,1
-13.75,113,2,5,2
-13.3916666667,112.7916666667,5,6,1
-7.7,117.8666666667,4,0,0
-7.8833333333,118.5833333333,7,0,0
-7.4333333333,119.1333333333,10,0,0
-13.45,112.4,3,11,2
-13.15,112.75,1,4,9
-13.1666666667,112.7333333333,2,1,1
-7.8,118.7,2,0,0
-8,118.9166666667,3,0,0
-0.0019444444,119.4166666667,19,0,0
-13.3666666667,112.2666666667,0,6,1
-13.3333333333,113.0166666667,3,5,2
-13.8083333333,112.8166666667,1,3,3
-12.7583333333,112.5,4,0,0
-7.9666666667,118.4333333333,5,0,0
-7.95,119.1666666667,3,0,0
-7.5666666667,119.4666666667,26,0,0
-13.4833333333,111.85,1,12,0
-7.9333333333,118.1666666667,0,0,0
-7.7833333333,119.25,20,0,0
-13.6666666667,113.2166666667,1,4,0
-13.1166666667,113.2333333333,1,4,1
-13.5833333333,111.8166666667,0,9,0
