Posisi_LS,Posisi_BT,Yellowfin,Bigeye,Albacore
-7.5,120.2833333333,1,1,0
-7.5166666667,124.8333333333,0,10,0
-7.7833333333,123.7833333333,2,1,0
-7.1,126.6833333333,0,6,0
-6.65,126.5833333333,1,2,0
-7.25,125.95,0,2,0
-10.4666666667,119.2,1,0,0
-9.8,121.9333333333,1,1,0
-8.9833333333,122.65,2,19,0
-8.9,122.5333333333,2,12,0
-10.9166666667,117.2833333333,1,0,1
-10.7,118.3,1,0,0
-10.2833333333,118.6666666667,0,2,0
-10.6833333333,115.2833333333,0,1,0
-10.0166666667,117.3833333333,0,1,3
-9.3166666667,117.4166666667,0,5,2
-9.2333333333,118.1833333333,0,6,2
-9.0666666667,118.25,2,3,0
-9.2166666667,117.75,1,0,0
-9.1333333333,122.5333333333,0,14,0
-9.3333333333,122.3666666667,1,10,0
-9.1333333333,122.5333333333,1,8,0
-8.9166666667,122.6666666667,2,14,0
-8.9666666667,123,3,9,0
-8.9,122.7,0,9,0
-9.75,122.2333333333,1,14,10
-9.6166666667,117.95,1,0,2
-9.2833333333,118.1,1,0,0
-9.4333333333,117.6666666667,3,2,0
-9.1666666667,118.0833333333,0,2,0
-9.7833333333,118.9,1,6,0
-10.25,118.15,0,1,0
-9.6666666667,117.3333333333,0,3,0
-8.9166666667,123.45,1,9,0
-8.8666666667,122.9666666667,4,34,0
-8.9166666667,123,0,7,0
-9.95,123.2833333333,3,5,0
-8.9833333333,122.65,1,5,0
-9.25,122.7333333333,0,12,0
-9.1666666667,122.8833333333,1,10,0
-9.0166666667,123.0833333333,0,13,0
-9,123,0,20,0
-8.7833333333,123.9833333333,0,20,0
-8.9666666667,123.1666666667,0,32,0
-8.9833333333,123.1166666667,0,14,0
-8.9166666667,111.5,0,3,0
-9.2833333333,112.3666666667,0,0,0
-9.4833333333,116.95,0,8,3
-9.2333333333,117.0333333333,2,9,0
-9.1333333333,115.9166666667,0,0,0
-10.95,118.9666666667,0,0,0
-10.1833333333,117.1166666667,0,3,0
-8.8666666667,113,0,4,0
-9.1833333333,114.0166666667,1,3,0
-9,114.0666666667,1,3,0
-10.9666666667,116.4,1,1,2
-10.8,118.3333333333,0,3,0
-10.9,119.15,1,3,0
-8.9333333333,112.1333333333,1,5,0
-9.4666666667,112.5333333333,0,1,0
-9.1166666667,116.1333333333,4,2,0
-9.3166666667,116.6,0,1,0
-10.1666666667,116.15,0,0,7
-10.0666666667,115.1333333333,0,0,4
-9.0666666667,115.8666666667,0,1,0
-7.9166666667,122.75,4,0,0
-7.5166666667,128.5172222222,3,8,0
-7.85,128.1333333333,2,2,0
-8.5666666667,128.25,5,0,0
-9.45,127.4833333333,0,3,0
-9.9347222222,116.95,0,1,7
-9.6,116.0833333333,0,1,5
-9.6666666667,116.9166666667,0,1,0
-10.5833333333,117.0666666667,0,3,0
-10.65,116.9333333333,0,4,0
-9.3166666667,116.8,0,0,2
-9.6,126.7666666667,0,10,0
-9.6833333333,126.3,2,8,0
-9.6333333333,126.5166666667,2,9,0
-9.7833333333,126.4666666667,16,18,0
-9.5,116.8333333333,0,0,0
-9.4,117.75,4,2,0
-9.2666666667,117.6833333333,2,0,0
