Posisi_LS,Posisi_BT,Yellowfin,Bigeye,Albacore
-10.1,115.1333333333,9,3,4
-10.0166666667,115.3,7,6,6
-10.2,115.4166666667,22,5,3
-10.2333333333,115.2666666667,26,4,5
-10.2166666667,115.6333333333,30,3,7
-10.1333333333,116.0333333333,28,4,6
-10.1333333333,116.0333333333,28,4,6
-10.3,115.6666666667,16,6,1
-10.2666666667,116.85,5,3,6
-10.4333333333,116.5,30,4,8
-10.3666666667,116.7,22,6,10
-10.75,117.1333333333,18,2,12
-9.6666666667,115.8666666667,25,3,0
-9.6166666667,115.8833333333,19,2,0
-9.4166666667,115.8,24,4,0
-9.55,116.05,38,1,0
-9.8,116.15,17,1,0
-9.85,116.35,25,3,2
-10.0333333333,116.3,18,2,4
-10.1333333333,115.9833333333,16,4,0
-10.1833333333,115.7833333333,14,3,1
-10.25,115.75,10,2,1
-9.8,113.4833333333,8,15,6
-9.7166666667,113.6333333333,7,10,20
-9.8666666667,113.8333333333,10,13,12
-10.0833333333,114.1666666667,6,20,10
-10.3,114.5333333333,4,18,30
-10.3333333333,114.7166666667,5,16,24
-10.2833333333,114.4833333333,9,20,10
-10.2,114.4666666667,12,10,9
-10.5333333333,114.6166666667,10,13,12
-10.4833333333,114.5,11,12,15
-9.9333333333,114.4833333333,12,6,5
-10.1833333333,114.6666666667,13,4,4
-10.0333333333,114.5333333333,20,5,8
-9.9666666667,114.5,30,3,10
-9.8666666667,114.75,21,0,16
-9.55,114.5,18,4,8
-9.1666666667,115.1333333333,14,7,13
-9.3333333333,115.2,8,6,7
-9.5,115.0833333333,10,4,8
-9.4666666667,115.2,5,3,9
-10.8333333333,113.6666666667,0,2,0
-10.3333333333,113.5,3,2,0
-10.25,113.8333333333,4,2,0
-10,113.9166666667,8,3,0
-9.9166666667,113.8333333333,10,4,0
-9.6666666667,114.0833333333,9,5,0
-9.5833333333,113.9166666667,8,3,2
-9.4666666667,117.25,4,3,0
-9.6333333333,117.4166666667,6,4,0
-9.7,117.5,7,6,0
-9.5833333333,117.1666666667,5,3,0
-10,117.6666666667,8,3,1
-9.7833333333,109.5333333333,4,2,0
-9.8166666667,109.6333333333,8,3,0
-10,109.6666666667,3,2,0
-10.2,109.8833333333,4,1,0
-9.9833333333,109.9666666667,12,5,0
-9.5,110.1666666667,13,4,0
-9.4166666667,110.2166666667,16,3,1
-9.3,110.3166666667,20,5,0
-9.15,110.3666666667,8,7,0
-9.1333333333,110.5,9,5,1
-10.5,112.6666666667,2,3,0
-10.3333333333,112.7166666667,7,8,2
-10.2666666667,112.8,12,7,0
-10.2,112.8666666667,18,5,1
-10.2333333333,112.9833333333,22,6,0
-10.1333333333,113.1,27,4,2
-9.9833333333,113.15,12,4,1
-9.8,113.3,12,7,0
-9.1833333333,114.7666666667,11,1,0
-9.3,114.7,21,0,0
-9.3333333333,114.6166666667,23,3,0
-9.3666666667,114.5833333333,20,2,1
-9.4333333333,114.75,18,1,0
-9.5333333333,114.8833333333,12,3,2
-9.6666666667,115.0333333333,18,5,1
-9.75,115.15,20,2,1
-9.8333333333,115.2166666667,12,3,3
-9.6333333333,115.3,12,2,1
-10.0666666667,113.4166666667,8,1,0
-10.2,113.5166666667,10,2,2
-10.2166666667,113.5833333333,15,6,1
-10.2833333333,113.55,17,7,2
-10.1333333333,113.6666666667,21,9,1
-10.0333333333,113.7,18,5,0
-9.9666666667,113.9333333333,20,7,0
-9.85,114.05,13,3,1
-9.75,114.1666666667,14,5,0
-9.7,114.3,11,4,1
-10.5833333333,118.6333333333,4,2,0
-10.6666666667,118.7,10,5,0
-10.4166666667,118.5833333333,14,6,0
-10.25,118.45,12,8,3
-10.0833333333,118.3666666667,11,6,0
-10,118.3,12,5,1
-10.2833333333,118,15,10,0
-10.25,117.9666666667,16,9,0
-9.8666666667,117.8666666667,9,7,0
-9.5,117.8,6,5,0
-9.7,116.55,4,9,0
-9.7833333333,116.3666666667,4,4,0
-9.6666666667,116.25,5,4,0
-9.5333333333,116.2,3,9,0
-9.8166666667,116.1666666667,10,5,0
-9.95,116.25,13,9,0
-10.05,116.25,13,9,0
-10.0833333333,116.1333333333,12,4,0
-10.1666666667,116.0333333333,10,5,0
-10.2166666667,115.9,12,6,0
-8.9833333333,112.3166666667,4,0,0
-9.7,113.2666666667,4,2,0
-5.75,131.4166666667,0,0,0
-8.0333333333,122.15,6,0,0
-8.0333333333,121.2,18,2,0
-8.1333333333,121.1333333333,18,3,0
-7.9666666667,119.9666666667,2,0,0
-7.25,119.5,11,0,0
-7.2166666667,119.5833333333,15,2,0
-7.3,119.4666666667,19,2,0
-7.3,119.4666666667,19,2,0
-10.45,113.5333333333,5,0,0
-9.1333333333,112.8166666667,4,0,0
-9.7166666667,111.9166666667,8,2,0
-9.6166666667,111.85,5,0,0
-9.4,111.2333333333,11,1,0
-9.2333333333,113.8833333333,5,0,0
-9.4,113.8,4,2,0
-9.45,113.7666666667,1,0,0
-9.8333333333,112.1,2,1,0
-9.9666666667,112,2,4,0
-9.0166666667,111.8,14,1,0
-9.2166666667,111.5333333333,12,5,0
-9.1166666667,122.2333333333,1,2,0
-9.8833333333,122.0333333333,2,2,0
-10.1666666667,121.9166666667,14,5,0
-10.0833333333,121.6666666667,10,3,0
-10.4666666667,114.0333333333,5,1,8
-10.5,114.3333333333,9,3,6
-10.5833333333,114.5333333333,11,4,9
-10.6666666667,114.6333333333,6,5,7
-10.1833333333,114.8333333333,7,4,6
-10.0833333333,115.2,10,2,5
-9.3333333333,113,1,1,0
-9.6666666667,112.6,1,2,0
-9.5833333333,112.6666666667,3,3,0
-9.8333333333,112,3,0,0
-9.6666666667,111.75,4,6,0
-9.5,111.25,1,2,0
-9.75,110.9166666667,0,1,0
-9.7,110.6666666667,0,1,0
-9.7,110.6666666667,0,1,0
-9.2,110.2333333333,0,1,0
-9.7,110.9166666667,8,1,0
-9.9166666667,110.7,11,3,0
-10,110.8,10,5,1
-10.1333333333,110.6166666667,14,3,4
-10.3166666667,110.5333333333,15,7,0
-10.3666666667,110.4833333333,11,2,1
-10.6,110.25,13,6,0
-10.4666666667,110.1833333333,16,5,0
-10.25,110.1333333333,12,4,1
-9.25,116.5833333333,6,0,0
-9.5,116.6666666667,12,2,0
-9.5833333333,116.6333333333,14,4,2
-9.8,116.75,15,3,1
-9.4666666667,116.8,18,8,0
-9.6166666667,116.8666666667,15,3,0
-9.7333333333,116.9833333333,17,2,0
-9.8833333333,117.0833333333,10,4,0
-9.2,117.15,9,2,0
-9.1,117.1833333333,7,1,0
-8.7833333333,123.2666666667,4,1,0
-8.8333333333,123.3,6,4,0
-9,123.3666666667,5,8,0
-9.0833333333,123.1666666667,7,9,0
-9.1666666667,122.8333333333,6,13,0
-9.3666666667,122.8,6,17,0
-9.4166666667,122.6666666667,10,21,0
-9.5333333333,122.6,9,17,0
-9.6666666667,122.4833333333,6,12,0
-9.7166666667,122.4,7,11,0
-9.8833333333,107.1166666667,3,6,8
-9.9333333333,107.1666666667,4,7,9
-10,107.3,10,6,9
-10.1166666667,107.35,15,9,7
-10.3,107.4833333333,16,10,9
-10.3833333333,107.55,12,8,10
-10.3166666667,107.6666666667,13,9,15
-10.4333333333,107.8166666667,11,7,5
-10.1833333333,107.9333333333,8,6,4
-10.0666666667,108.0333333333,7,7,8
-9.8333333333,118.4666666667,10,4,1
-9.9833333333,118.3166666667,12,5,0
-10,118.25,15,5,0
-10.25,118.1166666667,13,8,1
-10.3333333333,118.0333333333,13,4,0
-10.3,117.9833333333,18,6,0
-10.3833333333,117.85,22,5,0
-10.5833333333,117.8,20,7,1
-10.25,117.7,16,6,0
-10.15,117.5833333333,11,5,0
-10.8833333333,116.75,4,0,0
-10.5,116.9166666667,5,3,0
-10.3333333333,116.9833333333,6,3,0
-10.3,117.0333333333,12,7,0
-10.2666666667,117.0833333333,14,10,0
-10.25,117.1666666667,14,7,0
-10.15,117.2333333333,13,9,0
-10.0833333333,117.3,16,8,0
-9.9833333333,117.3666666667,15,4,0
-9.6333333333,117.3166666667,12,6,0
-10.25,122,1,3,0
-10.2833333333,121.4666666667,4,2,0
-10.3,121.3,7,4,0
-10.3666666667,121.15,8,6,0
-10.5333333333,121,9,10,0
-10.5833333333,121.05,12,11,2
-10.6333333333,120.9666666667,10,9,5
-10.7,120.8166666667,8,9,1
-10.6166666667,120.5833333333,6,5,1
-9.5166666667,115.4333333333,6,3,0
-9.6166666667,115.6,9,5,0
-9.6666666667,115.65,15,2,0
-9.7833333333,115.7,21,6,1
-9.8333333333,115.8166666667,18,7,4
-9.9833333333,115.95,15,6,3
-10.0666666667,116.15,9,8,1
-10.1833333333,116.2,11,6,5
-10.3833333333,116.3166666667,12,7,8
-10.35,116.2833333333,13,6,1
